run_id,trial_id,experiment_id,timestamp,row,y
0,0,0,85.43287217617,344,-3.4191236495972
0,1,0,87.757632136345,393,-4.1837430000305
0,2,0,90.14118462801,419,-4.2696809768677
0,3,0,92.716738581657,468,-3.5823967456818
0,4,0,91.122023761272,433,-4.1519074440002
0,5,0,93.683078885078,446,-3.8117635250092
0,6,0,89.257046580315,391,-4.0795083045959
0,7,0,96.234366297722,467,-4.661865234375
0,8,0,93.18345785141,447,-4.399311542511
0,9,0,94.796277582645,455,-4.394923210144

0,0,1,None,None,None
0,1,1,None,None,None
0,2,1,None,None,None
0,3,1,94.89282220602,425,-4.6092472076416
0,4,1,None,None,None
0,5,1,96.082121133804,442,-4.3327736854553
0,6,1,None,None,None
0,7,1,92.965565621853,425,-2.3645684719086
0,8,1,None,None,None
0,9,1,Aussortieren,Aussortieren,Aussortieren

0,0,2,67.362241446972,265,-2.6809194087982
0,1,2,68.756230175495,325,-2.866105556488
0,2,2,67.308247089386,324,-2.7070410251617
0,3,2,70.232540369034,328,-2.8683342933655
0,4,2,69.316662847996,335,-2.9851698875427
0,5,2,69.370090961456,314,-2.9363477230072
0,6,2,71.718789637089,336,-2.9028160572052
0,7,2,69.016896188259,328,-2.7632746696472
0,8,2,71.837335824966,339,-2.8622267246246
0,9,2,70.926181972027,337,-2.7637832164764

0,0,3,32.637514173985,80,-2.370064496994
0,1,3,31.351264566183,155,-2.3070282936096
0,2,3,34.678913652897,112,-2.1166896820068
0,3,3,32.565668225288,92,-2.3487732410431
0,4,3,30.549608170986,120,-1.8473333120346
0,5,3,33.132024109364,156,-2.2725119590759
0,6,3,30.154457315803,142,-1.9524607658386
0,7,3,30.457086861134,151,-2.0565438270569
0,8,3,31.497646123171,159,-2.1040709018707
0,9,3,31.982645392418,118,-2.2010540962219

0,0,4,31.964264810085,78,-2.0102005004883
0,1,4,31.243367120624,129,-1.7470710277557
0,2,4,30.487317591906,114,-1.8174464702606
0,3,4,32.486952841282,128,-2.2062811851501
0,4,4,32.06754103303,128,-2.0607895851135
0,5,4,32.324690371752,117,-1.9816092252731
0,6,4,32.714482396841,117,-1.6372703313828
0,7,4,32.981853932142,140,-1.8593834638596
0,8,4,33.753022551537,116,-1.8530368804932
0,9,4,34.567221999168,128,-2.0255286693573

0,0,5,95.254741609097,410,-4.3780317306519
0,1,5,94.045139849186,448,-4.0457754135132
0,2,5,90.276144444942,444,-3.9135203361511
0,3,5,94.493478536606,422,-3.7201435565948
0,4,5,97.455374896526,452,-4.9934916496277
0,5,5,96.824623644352,464,-4.7262058258057
0,6,5,96.059687435627,474,-4.2786264419556
0,7,5,98.138831555843,447,-4.8782625198364
0,8,5,97.107380628586,450,-4.7421245574951
0,9,5,None,None,None

0,0,6,75.803197920322,306,-3.2152478694916
0,1,6,74.623346328735,343,-2.9852957725525
0,2,6,71.842826902866,321,-3.0470459461212
0,3,6,72.741620242596,333,-3.2390985488892
0,4,6,72.718113660812,345,-2.9977266788483
0,5,6,72.886899113655,367,-3.0796649456024
0,6,6,71.982771158218,343,-2.740483045578
0,7,6,70.704206824303,300,-2.6471261978149
0,8,6,75.638718903065,353,-3.1992092132568
0,9,6,71.879118680954,316,-2.5072484016418

0,0,7,49.27609115839,173,-2.5728535652161
0,1,7,39.427161216736,195,-1.8024423122406
0,2,7,45.494470745325,203,-2.3170232772827
0,3,7,42.058978229761,173,-2.2142703533173
0,4,7,36.797657608986,172,-1.7864562273026
0,5,7,47.713223844767,237,-2.3553004264832
0,6,7,48.920586705208,200,-2.4960377216339
0,7,7,42.915798723698,198,-1.8601915836334
0,8,7,51.812939345837,226,-3.0458471775055
0,9,7,43.563172221184,195,-2.2677235603333


0,0,8,83.224818110466,325,-4.2153444290161
0,1,8,83.100341260433,408,-4.3652901649475
0,2,8,82.237750291824,412,-3.8471927642822
0,3,8,84.816716611385,409,-3.5756657123566
0,4,8,86.574867367744,398,-3.9506692886353
0,5,8,85.180692374706,392,-4.2727427482605
0,6,8,89.303553104401,435,-4.5328941345215
0,7,8,92.255756258965,395,-3.7890577316284
0,8,8,85.974559187889,409,-4.1514191627502
0,9,8,85.167057812214,403,-4.0930967330933

0,0,9,58.158725500107,213,-2.511403799057
0,1,9,59.09788236022,288,-2.8189749717712
0,2,9,60.846447944641,262,-2.9688763618469
0,3,9,62.945649027824,257,-3.5075032711029
0,4,9,63.29333037138,274,-3.3173277378082
0,5,9,63.270673155785,293,-3.3726708889008
0,6,9,62.217835336924,296,-2.9126558303833
0,7,9,60.721300542355,276,-3.3444130420685
0,8,9,61.801895499229,278,-3.1633155345917
0,9,9,58.849543333054,270,-3.3734748363495

1,0,0,92.141836881638,371,-4.4548192024231
1,1,0,92.133529484272,455,-4.5274224281311
1,2,0,92.681519687176,469,-4.6413650512695
1,3,0,95.338866114616,486,-5.3424987792969
1,4,0,93.193426728249,463,-5.0607266426086
1,5,0,96.038080751896,482,-4.6573777198792
1,6,0,95.471799373627,476,-4.6822724342346
1,7,0,97.168073058128,491,-4.8984704017639
1,8,0,96.981860697269,471,-4.7623567581177
1,9,0,None,None,None

1,0,1,79.535029828548,310,-3.6734216213226
1,1,1,80.158017575741,376,-3.7286875247955
1,2,1,79.051077365875,383,-3.5678603649139
1,3,1,78.346632421017,375,-3.4799382686615
1,4,1,79.896837472916,372,-3.7570767402649
1,5,1,81.088155508041,329,-3.9369821548462
1,6,1,79.19317483902,372,-3.5093817710876
1,7,1,79.473160207272,350,-3.4702014923096
1,8,1,86.275868117809,355,-3.8979849815369
1,9,1,81.570953130722,385,-4.1175017356873

1,0,2,None,None,None
1,1,2,None,None,None
1,2,2,None,None,None
1,3,2,None,None,None
1,4,2,None,None,None
1,5,2,None,None,None
1,6,2,None,None,None
1,7,2,None,None,None
1,8,2,None,None,None
1,9,2,None,None,None

1,0,3,None,None,None
1,1,3,None,None,None
1,2,3,None,None,None
1,3,3,None,None,None
1,4,3,None,None,None
1,5,3,None,None,None
1,6,3,None,None,None
1,7,3,None,None,None
1,8,3,None,None,None
1,9,3,None,None,None

1,0,4,None,None,None
1,1,4,None,None,None
1,2,4,None,None,None
1,3,4,None,None,None
1,4,4,None,None,None
1,5,4,None,None,None
1,6,4,None,None,None
1,7,4,None,None,None
1,8,4,None,None,None
1,9,4,None,None,None

1,0,5,None,None,None
1,1,5,None,None,None
1,2,5,None,None,None
1,3,5,None,None,None
1,4,5,None,None,None
1,5,5,None,None,None
1,6,5,None,None,None
1,7,5,None,None,None
1,8,5,None,None,None
1,9,5,None,None,None

1,0,6,None,None,None
1,1,6,None,None,None
1,2,6,None,None,None
1,3,6,None,None,None
1,4,6,None,None,None
1,5,6,None,None,None
1,6,6,None,None,None
1,7,6,None,None,None
1,8,6,None,None,None
1,9,6,None,None,None

1,0,7,None,None,None
1,1,7,None,None,None
1,2,7,None,None,None
1,3,7,96.697144210339,466,-5.3356676101685
1,4,7,None,None,None
1,5,7,None,None,None
1,6,7,None,None,None
1,7,7,None,None,None
1,8,7,None,None,None
1,9,7,None,None,None

1,0,8,None,None,None
1,1,8,None,None,None
1,2,8,None,None,None
1,3,8,None,None,None
1,4,8,None,None,None
1,5,8,None,None,None
1,6,8,None,None,None
1,7,8,None,None,None
1,8,8,None,None,None
1,9,8,None,None,None

1,0,9,None,None,None
1,1,9,None,None,None
1,2,9,None,None,None
1,3,9,None,None,None
1,4,9,None,None,None
1,5,9,None,None,None
1,6,9,None,None,None
1,7,9,None,None,None
1,8,9,None,None,None
1,9,9,None,None,None



2,0,0,None,None,None
2,1,0,91.401293873787,402,-3.6337094306946
2,2,0,89.916422963142,432,-5.3161430358887
2,3,0,None,None,None
2,4,0,None,None,None
2,5,0,None,None,None
2,6,0,None,None,None
2,7,0,None,None,None
2,8,0,None,None,None
2,9,0,None,None,None

2,0,1,89.911736547947,376,-3.9146811962128
2,1,1,90.567275881767,402,-4.2900161743164
2,2,1,91.81921184063,449,-4.5551295280457
2,3,1,89.29917961359,421,-4.0097970962524
2,4,1,87.730102241039,449,-4.0662126541138
2,5,1,81.990621984005,414,-3.7234871387482
2,6,1,82.918360829353,396,-3.5419316291809
2,7,1,86.861908435822,414,-3.8009068965912
2,8,1,86.299359798431,426,-4.1427440643311
2,9,1,88.362567126751,430,-4.1065454483032

2,0,2,94.177730381489,389,-5.3311357498169
2,1,2,94.903096556664,485,-5.5061979293823
2,2,2,94.365887343884,468,-5.1753873825073
2,3,2,94.102613627911,465,-5.5944991111755
2,4,2,95.79461067915,416,-5.7471785545349
2,5,2,None,None,None
2,6,2,None,None,None
2,7,2,None,None,None
2,8,2,None,None,None
2,9,2,None,None,None

2,0,3,91.057121753693,378,-5.7629747390747
2,1,3,89.665554463863,444,-5.3014059066772
2,2,3,90.836890041828,435,-5.1509137153625
2,3,3,93.294829130173,456,-6.1340680122375
2,4,3,93.276157975197,430,-6.6353869438171
2,5,3,93.515731394291,434,-6.1539711952209
2,6,3,94.362847507,450,-6.5339851379395
2,7,3,94.282776117325,437,-6.2982559204102
2,8,3,None,None,None
2,9,3,94.638302922249,452,-6.2370362281799

2,0,4,76.110109686852,303,-3.2442696094513
2,1,4,78.238904476166,367,-3.3875603675842
2,2,4,74.634000658989,351,-2.956990480423
2,3,4,80.939151346684,415,-3.2878649234772
2,4,4,72.102844715118,324,-3.4384627342224
2,5,4,70.265412330627,349,-3.3892383575439
2,6,4,74.748739600182,358,-3.2870619297028
2,7,4,71.514181792736,356,-3.5185496807098
2,8,4,74.922651052475,365,-2.8697500228882
2,9,4,73.100969195366,334,-3.3068001270294

2,0,5,None,None,None
2,1,5,None,None,None
2,2,5,None,None,None
2,3,5,None,None,None
2,4,5,None,None,None
2,5,5,None,None,None
2,6,5,None,None,None
2,7,5,None,None,None
2,8,5,None,None,None
2,9,5,None,None,None

2,0,6,None,None,None
2,1,6,None,None,None
2,2,6,None,None,None
2,3,6,None,None,None
2,4,6,None,None,None
2,5,6,64.868487417698,279,-2.3470001220703
2,6,6,None,None,None
2,7,6,None,None,None
2,8,6,None,None,None
2,9,6,Aussortieren,Aussortieren,Aussortieren

2,0,7,None,None,None
2,1,7,None,None,None
2,2,7,None,None,None
2,3,7,None,None,None
2,4,7,None,None,None
2,5,7,None,None,None
2,6,7,None,None,None
2,7,7,None,None,None
2,8,7,None,None,None
2,9,7,None,None,None

2,0,8,77.22744345665,295,-3.2323377132416
2,1,8,76.163746416569,351,-3.0830512046814
2,2,8,76.851300895214,355,-3.5230934619904
2,3,8,76.862394809723,353,-3.1154410839081
2,4,8,76.262205839157,361,-3.2649383544922
2,5,8,80.03792911768,368,-3.7668449878693
2,6,8,84.504872560501,343,-3.6477391719818
2,7,8,86.607627570629,351,-4.1044087409973
2,8,8,84.764190018177,338,-3.7179856300354
2,9,8,83.46401900053,360,-4.0763998031616


2,0,9,71.133680641651,264,-3.4431376457214
2,1,9,67.980155348778,311,-3.3497211933136
2,2,9,73.457919061184,319,-4.3601388931274
2,3,9,71.446508169174,293,-4.2227063179016
2,4,9,70.237323641777,300,-4.0074124336243
2,5,9,72.933010756969,298,-4.1474623680115
2,6,9,72.360135614872,274,-3.9475295543671
2,7,9,71.897625923157,307,-3.794588804245
2,8,9,72.701707482338,309,-4.2002692222595
2,9,9,72.646535933018,327,-4.0572190284729

3,0,0,84.340766072273,358,-5.0812168121338
3,1,0,86.633384227753,396,-5.0762844085693
3,2,0,87.390966713428,410,-5.1589379310608
3,3,0,84.836803376675,389,-4.9989137649536
3,4,0,89.053317904472,412,-5.2410559654236
3,5,0,87.645061314106,404,-6.0130543708801
3,6,0,87.383240461349,400,-5.0300421714783
3,7,0,91.029942035675,413,-5.6026592254639
3,8,0,81.785775721073,374,-4.0209879875183
3,9,0,88.217362761497,381,-5.4195160865784

3,0,1,55.707506835461,201,-2.3971385955811
3,1,1,63.463509082794,296,-3.0092308521271
3,2,1,63.7586414814,281,-2.6293103694916
3,3,1,63.495919108391,308,-2.6591854095459
3,4,1,60.699481517076,303,-2.895848274231
3,5,1,56.917734444141,247,-2.4314894676209
3,6,1,57.366792112589,257,-2.8171455860138
3,7,1,58.184321969748,260,-2.7607896327972
3,8,1,57.189520448446,276,-2.5953872203827
3,9,1,62.056671828032,287,-3.0870778560638

3,0,2,33.973269164562,93,-1.7730067968369
3,1,2,20.514549687505,110,-2.5240526199341
3,2,2,20.132532343268,74,-2.2350132465363
3,3,2,70.993281900883,327,-3.4604294300079
3,4,2,36.487884819508,125,-2.9747188091278
3,5,2,37.090636789799,174,-2.0260326862335
3,6,2,21.677894517779,121,-1.1506334543228
3,7,2,22.972131147981,121,-1.1955182552338
3,8,2,36.756001412868,186,-1.7633489370346
3,9,2,36.570176482201,140,-2.3105275630951

3,0,3,78.525617718697,299,-3.9111912250519
3,1,3,83.746060729027,380,-4.0795574188232
3,2,3,82.757741212845,366,-4.5395541191101
3,3,3,87.663695216179,396,-4.1599817276001
3,4,3,86.282700300217,390,-4.0789103507996
3,5,3,86.765073239803,414,-3.8652510643005
3,6,3,85.691757500172,395,-4.1366624832153
3,7,3,87.421968579292,375,-4.2179665565491
3,8,3,85.551999509335,405,-4.0791711807251
3,9,3,87.098896503448,415,-4.3515954017639

3,0,4,94.630844891071,396,-5.2900795936584
3,1,4,96.9098508358,448,-4.9790329933167
3,2,4,None,None,None
3,3,4,None,None,None
3,4,4,None,None,None
3,5,4,None,None,None
3,6,4,None,None,None
3,7,4,None,None,None
3,8,4,None,None,None
3,9,4,94.016991555691,452,-4.6706619262695


3,0,5,95.526911318302,383,-4.7768273353577
3,1,5,None,None,None
3,2,5,None,None,None
3,3,5,None,None,None
3,4,5,None,None,None
3,5,5,None,None,None
3,6,5,None,None,None
3,7,5,96.557348966599,412,-4.7375502586365
3,8,5,96.53876721859,476,-5.0318942070007
3,9,5,None,None,None

3,0,6,89.650958776474,116,-3.8170907497406
3,1,6,88.575750589371,416,-3.7348086833954
3,2,6,89.906826615334,413,-3.9464108943939
3,3,6,82.93554931879,385,-3.4405055046082
3,4,6,86.803257465363,382,-4.2141175270081
3,5,6,86.887247860432,407,-3.845294713974
3,6,6,86.591266095638,414,-4.3782725334167
3,7,6,87.412312626839,415,-4.4246025085449
3,8,6,86.369030177593,391,-4.6224002838135
3,9,6,87.974950671196,397,-4.1347990036011

3,0,7,90.032637119293,366,-4.3760638237
3,1,7,90.499699115753,447,-4.7462210655212
3,2,7,89.117094874382,413,-4.4102258682251
3,3,7,92.66222268343,438,-4.9386672973633
3,4,7,89.586198329926,411,-3.9103388786316
3,5,7,91.304875910282,426,-5.1280312538147
3,6,7,93.677766621113,414,-4.729416847229
3,7,7,90.537339448929,424,-5.2693610191345
3,8,7,90.458184480667,419,-4.2824621200562
3,9,7,90.547040104866,409,-4.7102346420288

3,0,8,92.408545315266,376,-5.2516851425171
3,1,8,87.935663759708,433,-4.6917600631714
3,2,8,93.160547316074,426,-4.9364423751831
3,3,8,87.75532990694,422,-4.7523527145386
3,4,8,92.44754165411,449,-5.4501924514771
3,5,8,89.010618627071,364,-4.78666639328
3,6,8,87.321072816849,395,-4.7942461967468
3,7,8,87.952144443989,426,-4.6854801177979
3,8,8,86.010240018368,404,-4.4165291786194
3,9,8,87.660118937492,375,-4.620744228363

3,0,9,73.069900274277,284,-3.4960217475891
3,1,9,77.686220407486,364,-3.9321258068085
3,2,9,77.651217579842,319,-3.8926901817322
3,3,9,77.70973443985,357,-3.7902941703796
3,4,9,80.011419951916,373,-3.8833317756653
3,5,9,77.658243477345,367,-3.5357391834259
3,6,9,73.906376957893,328,-3.3078649044037
3,7,9,75.782611966133,335,-3.4586229324341
3,8,9,74.673525989056,332,-3.4520242214203
3,9,9,77.158913016319,363,-3.8566558361053

